# command_history: connectomestats -nshuffles 10000 -threshold 2 './output_tfnbsET>CTRL/files.txt' tfnbs './output_tfnbsET>CTRL/design_matrix.txt' './output_tfnbsET>CTRL/contrast.txt' './output_tfnbsET>CTRL/' -force  (version=3.0.3-98-gb3409159)
0,0.8687,0.7238,0.6987,0,0,0,0.6208,0.5713,0,0.6264,0,0.7102,0,0,0,0.5853,0,0.7047,0.7358,0,0,0,0.7683,0.6186,0.6241,0.8098,0,0,0,0,0.7958,0.6162,0.7295,0,0,0,0.6503,0.7611,0,0.6706,0.6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8687,0,0,0.6408,0.5989,0.9619,0.5347,0.5746,0,0.5585,0,0.6755,0.7226,0,0,0,0,0,0,0,0.7295,0.7316,0.5421,0.8031,0,0,0.7503,0.7795,0,0,0,0,0.8438,0.5468,0,0,0,0,0,0,0.7876,0.6308,0,0.9117,0.8927,0.7364,0,0,0.9295,0,0,0.5604,0,0,0,0,0,0,0,0.8441,0,0.7238,0,0,0,0.8457,0,0.5526,0,0,0.911,0.5656,0,0.8597,0.8441,0.6923,0,0,0,0,0,0,0.5774,0,0,0.6617,0,0
0.7238,0,0,0.711,0,0,0,0,0,0.7499,0,0,0,0,0.7536,0,0.8109,0,0,0,0,0,0.7549,0,0,0,0.6209,0.5759,0,0,0,0,0,0.8139,0,0,0.7468,0,0,0,0,0,0,0,0,0,0,0,0.8044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7238,0,0,0,0,0,0,0,0,0,0.6777,0,0,0,0,0,0,0,0,0,0,0,0
0.6987,0.6408,0.711,0,0,0.9367,0.9194,0,0.6216,0,0,0.9503,0,0.8651,0.6846,0.7179,0.6882,0,0,0.6501,0.8292,0.7921,0,0.6633,0,0.7096,0,0,0.5423,0.818,0,0,0,0.8387,0,0,0.6517,0,0.7895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7477,0,0.6434,0,0,0,0.8435,0,0.6009,0,0,0,0,0,0,0,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5989,0,0,0,0,0,0,0.7829,0,0.937,0,0.6428,0.6107,0.5707,0,0.5579,0,0.8066,0,0,0.7762,0,0,0,0,0.8639,0,0.7904,0,0,0.8542,0,0.8355,0.9472,0.6588,0,0.9475,0.7242,0.7576,0.8555,0.6729,0.8753,0,0.8324,0.8544,0.7893,0,0.7327,0,0,0,0,0,0,0,0.7555,0.7109,0.7106,0,0,0.7983,0.7924,0.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7943,0,0,0,0,0.6604,0.5116,0.7867,0.9058,0,0.8676
0,0.9619,0,0.9367,0,0,0.8781,0.54,0.9418,0,0.701,0.6993,0.747,0,0,0,0,0,0,0,0,0.8324,0,0.7836,0.7831,0.6465,0.6059,0.8106,0.5849,0,0,0.6883,0.683,0.9062,0,0.5838,0.673,0.9465,0.9362,0.7883,0,0.7725,0,0,0.8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7358,0,0,0,0,0,0,0.6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6745,0.6286,0,0
0,0.5347,0,0.9194,0,0.8781,0,0,0.6694,0.7599,0,0,0,0.5784,0.7333,0.8522,0,0,0,0.7514,0.855,0.9214,0.6161,0,0.7142,0.6186,0.8674,0,0.6588,0,0,0,0.7937,0.7914,0,0,0,0.5442,0,0.6712,0.6916,0.6394,0,0,0,0,0,0.711,0,0,0,0,0,0,0,0,0,0.6184,0,0,0,0,0,0,0,0,0,0,0,0,0.8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6208,0.5746,0,0,0,0.54,0,0,0,0.5482,0.9013,0,0.8229,0,0,0,0,0,0,0.6438,0,0,0,0,0.6776,0.6846,0,0,0.9174,0,0,0,0,0,0,0.596,0.8185,0,0.7239,0,0,0.8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6522,0,0,0
0.5713,0,0,0.6216,0.7829,0.9418,0.6694,0,0,0.9358,0,0.9399,0,0,0,0.6089,0,0.5282,0,0,0,0.7178,0,0.8752,0,0,0,0.5815,0.5756,0,0,0,0,0.5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5871,0,0,0,0,0,0,0,0,0,0.877,0,0,0,0,0,0,0,0,0.5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5585,0.7499,0,0,0,0.7599,0.5482,0.9358,0,0.6252,0.8775,0,0,0.61,0,0.6386,0,0,0,0.6121,0.8475,0.8129,0,0,0,0.7556,0,0,0,0,0,0,0.6799,0,0,0,0.6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
