0,0,0,0,0.00136566118817213,7.50816972170415,4.06979420456204,1.29585511271105,0.0042605624172759,0.215679224032288,0,0.575269929076689,0,10.5805605329663,2.13459508723089,0.00109077582962362,0,0,0,0,0.00164020506608786,0,0.000461251402003178,0.00193870024190494,0,0,0,0.00703665496541083,14.36983110421,0.364708631854018,0,0,0.236101228600857,0.230333918652712,0,0.273682328181412,0.0144229080788126,0.0577630522744991,0.00695151725837921,11.848546721604,0.0238559166228443,0,0.00102841682542838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384021057430766,0,0,0
0,0,6.16239789348043,0,0,0,0,0,0.0459557506612799,0,0.741356367767804,0,0.148276978747108,0,0,0.00131983543748079,0.15028678795219,0.00562468726031577,0.308240604343126,0,0,4.80453538153572,0.107705839883671,0.00210657445272729,3.90458332228762,1.03953140202808,2.17714750060719,0,0,0,0.00441601002941813,0,0,0.368092389019134,0,0.0106452096229617,0.727875542358074,0.261355542158881,0.00938688084413917,0,0.000888428996513174,0.0141136410319684,0.00013534558394984,0.00408692471215732,0,0,0,0,0,0,0.0412639564883716,0,0,0,0,0.00026657655535171,0,0.00737256546114837,0,0,0,0,0,0,0,0,0,0,0,0,1.29847477975691,0,0,0.0231439956093953,0,0,0,0,0.000441173465046667,0,0,0,0,0,0.00671098541452168,0,0,0
0,6.16239789348043,0,0,0,0,0.00242582660063465,0,1.08601761368281,0,0.280826957652483,0,0.0533252896123453,0,0,0.055669509240614,2.15550441941256,0.00637959340615785,1.00064351516752,0,0.0984181842115884,10.940897284917,8.64098368736136,0.0420900149114188,0.264311524236891,11.0998429184238,7.21240684741308,0.0332886027885605,0,0.0504513228600419,0,0,0,1.69697825625998,0,0.31718980621439,7.01702551361293,1.76235179480426,0.167872412822241,0.00105188946745411,0.00196294204270422,0.0226265695875557,0.00880565102985149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168696653995754,0,0,0,0,0,0,0,0,0,0,0,0,0.035403470654592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215806342026377,0,0,0
0,0,0,0,0,0.0105274607481894,0.00142300293123065,0,0.00264853985751212,2.3049753635227,0,0.0588073998681724,0,0,0,0,0,0,0,56.0777050382212,0,0,0,0.817746083562559,0,0,0,5.93617726577985,0,0,0,0,0,0,0,0,0.000685822434968453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00136566118817213,0,0,0,0,4.26731654340828,0.000599454958638002,1.65254207486277,0,0,0,0,0,0.300323048236701,3.9331659728277,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26337618667593,0,0,11.6476477822683,0.0859220658524491,0.526111261339582,0.0102479373488141,0.0935129806217787,0.000147452260143515,0.0106536158591425,0.000499911404185041,27.7554249234953,15.979598635488,0,0.249936490473858,0.0106286521788819,0.00544977444509693,0.0167842253160448,0.161997405440856,0.0263991323270635,0.00348491120310291,0,0,0,0,0.00602460955002918,0,0,9.53295452854113e-05,0,0,0,0,0,0,0.0288606761643775,0,2.79402853617865e-05,0,0,0,0,0,3.86112154662829e-05,0,0,0,0,0,0,0,0,0,0,0.00116680490203945,0.0132770236146634,0.120514770561393,0.538359637489324,0.00131068161380502,0.00122199149595828
7.50816972170415,0,0,0.0105274607481894,4.26731654340828,0,4.41660924537058,9.2116637661361,0.0171967246424849,11.6556178595524,0,1.18200956858296,0,3.51740935316478,2.48640999148898,8.02240268649975e-05,0,0,0,0.430915622864498,0.0042500332436944,0.000741791926201898,0,0.28332810474077,0,0,0,2.06192398573396,3.63518915662751,0.0558071292562938,0,1.85779705079763,0.274186455135329,0.764749856365757,0,0.0191842267700314,0.0417099077273159,0.0984292235647506,0.00241343829775107,3.83003708742613,1.1708817511775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324769912451511,0,0,0
4.06979420456204,0,0.00242582660063465,0.00142300293123065,0.000599454958638002,4.41660924537058,0,0.188242425634311,0.248283023802871,8.49043631043499,0,1.89967652575061,0,1.29547465457372,0.374762292597688,0.102475545844766,0.00662149149676101,0,0,0.0990192045383919,0.112004624501428,0.0413975158587519,0.0804230156155076,1.26786708152719,0,0.000423466311305892,0.00131953398005728,6.0326400429337,0.840872507956245,13.2439352729109,0,0,0.0350097201275748,0.505892030344172,0,0.287800045873112,0.434564665205102,0.00880533141408449,0.00153656321173097,1.31901699174361,0.000918479708427126,0,0.000565523480830941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15180833863918,0,0,0
1.29585511271105,0,0,0,1.65254207486277,9.2116637661361,0.188242425634311,0,0,1.32466177797671,0,0.0251084493923089,0,12.4199513870285,0.0306395141358772,0,0,0,0,0,0,0,0,0,0,0,0,0.000191382046567309,5.1436701015538,0.000246743291890401,0,0.518585345262639,0.0844631285009615,0.0343700791353097,0,0.0012004068500585,0,0.00078830881721993,0,0.17672254130568,0.23688660802331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611024661023783,0,0,0
0.0042605624172759,0.0459557506612799,1.08601761368281,0.00264853985751212,0,0.0171967246424849,0.248283023802871,0,0,0.0073158393315731,0.0215452331657502,1.39948518265963,0.00373459584318549,0,0.0876029439400403,1.1259125314202,0.0592021685187262,0,0.0520477484179997,0.00446473796270475,1.10231406903221,7.53304367317564,0.976176181761002,7.47392102461644,0.00458889614395303,0.0156027434679488,0.0392014333067714,2.03703692902412,0.007425912173725,1.10485346954536,0,0,0.00644011819848785,0.4990126518743,0,16.1648994816085,4.27504263076846,0.193163353059971,0.0452496905152925,8.28322143907698,0.00471032938740441,0,0.0306959262871666,0,0,0,0,0,0,0,0.000392621663529505,0,0,0,0,0,0,0.2231918414118,0,0,0,0,0,0,0,0,0,0,0,0,0.00358848278224836,0,0,0,0,0.000299390952378797,0,0,0,0,0,0,0,2.26886163563449e-06,6.95924243128317,0,0,0
0.215679224032288,0,0,2.3049753635227,0,11.6556178595524,8.49043631043499,1.32466177797671,0.0073158393315731,0,0,4.84216447745407,0,0.0670477148255758,0.0434567766346251,0,0,0,0,22.454174831048,0.00104562519023314,0.00082211247734601,0.00221258127884049,0.20849954319711,0,0,0,4.46210740704515,0.0217285100060259,0.0337142393963044,0,0,0,0.006719068586617,0,0.00449088067201579,0.018014708897661,6.18439915056569e-05,0,0.131640613637289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347763418952809,0,0,0
